公司代號,公司名稱,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,基本每股盈餘（元）,毛利率,營益率,業外稅前率,年季
6237,驊訊,367776.0,202741.0,-69593,253369,183776,2.33,0.5513,-0.1892,1.3787,2017Q4
6240,松崗,177627.0,9670.0,-42131,5807,-36324,-1.59,0.0544,-0.2372,-0.1599,2017Q4
6241,易通展,126254.0,16934.0,-32068,-6938,-39006,-1.64,0.1341,-0.254,0.1779,2017Q4
6242,立康,495942.0,338093.0,84733,51652,136385,6.02,0.6817,0.1709,0.3787,2017Q4
6244,茂迪,23188614.0,-608224.0,-2363812,-496931,-2860743,-5.92,-0.0262,-0.1019,0.1737,2017Q4
6245,立端,6434499.0,1800028.0,497955,-6003,491952,3.33,0.2797,0.0774,-0.0122,2017Q4
6246,臺龍,1028630.0,179770.0,35540,-7023,28517,0.94,0.1748,0.0346,-0.2463,2017Q4
6248,沛波,1660395.0,76210.0,24057,2231,26288,0.84,0.0459,0.0145,0.0849,2017Q4
6259,百徽,286954.0,54717.0,-27231,-8761,-35992,-0.68,0.1907,-0.0949,0.2434,2017Q4
6261,久元,3670383.0,997247.0,614756,-20327,594429,4.01,0.2717,0.1675,-0.0342,2017Q4
6263,普萊德,1361090.0,522648.0,346587,10619,357206,4.9,0.384,0.2546,0.0297,2017Q4
6264,富裔,427606.0,158082.0,41033,-35837,5196,0.04,0.3697,0.096,-6.897,2017Q4
6265,方方土昶,4235768.0,158552.0,-5705,-39406,-45111,-0.32,0.0374,-0.0013,0.8735,2017Q4
6266,泰詠,2361881.0,323314.0,166266,-4696,161570,1.3,0.1369,0.0704,-0.0291,2017Q4
6270,倍微,2703463.0,224222.0,6654,15772,22426,0.33,0.0829,0.0025,0.7033,2017Q4
6274,台燿,16103211.0,3337709.0,1341212,-19114,1322098,4.12,0.2073,0.0833,-0.0145,2017Q4
6275,元山,2419842.0,512836.0,83131,-8546,74585,1.04,0.2119,0.0344,-0.1146,2017Q4
6276,安鈦克,764517.0,105457.0,-4322,-16891,-21213,-0.84,0.1379,-0.0057,0.7963,2017Q4
6279,胡連,4076623.0,1828867.0,1230306,-22328,1207978,10.0,0.4486,0.3018,-0.0185,2017Q4
6284,佳邦,3757860.0,850660.0,190445,-16963,173482,0.87,0.2264,0.0507,-0.0978,2017Q4
6287,元隆,1294123.0,1976.0,-59759,-32964,-92723,-0.29,0.0015,-0.0462,0.3555,2017Q4
6290,良維,6307551.0,819866.0,251306,49248,300554,1.71,0.13,0.0398,0.1639,2017Q4
6291,沛亨,193678.0,68381.0,-33303,-3447,-36750,-1.8,0.3531,-0.172,0.0938,2017Q4
6292,迅德,1402644.0,419988.0,160944,-14048,146896,2.58,0.2994,0.1147,-0.0956,2017Q4
6294,智基,783112.0,350997.0,216312,3898,220210,10.24,0.4482,0.2762,0.0177,2017Q4
6411,晶焱,2736655.0,1080110.0,564212,-58359,505853,6.33,0.3947,0.2062,-0.1154,2017Q4
6417,韋僑,889974.0,231605.0,62460,-3281,59179,1.33,0.2602,0.0702,-0.0554,2017Q4
6418,詠昇,976266.0,203802.0,70868,-6230,64638,2.01,0.2088,0.0726,-0.0964,2017Q4
6419,京晨科,263077.0,178525.0,-20909,-662,-21571,-0.81,0.6786,-0.0795,0.0307,2017Q4
6425,易發,1763597.0,539747.0,145747,-19374,126373,2.36,0.306,0.0826,-0.1533,2017Q4
6432,今展科,846125.0,218163.0,32090,-18099,13991,0.44,0.2578,0.0379,-1.2936,2017Q4
6435,大中,1918748.0,349783.0,179132,4835,183967,4.73,0.1823,0.0934,0.0263,2017Q4
6441,廣錠,1409023.0,403629.0,185967,-1423,184544,5.82,0.2865,0.132,-0.0077,2017Q4
6461,益得,16608.0,9548.0,-246748,7434,-239314,-3.42,0.5749,-14.8572,-0.0311,2017Q4
6462,神盾,4731908.0,1822175.0,776643,-40757,735886,8.5,0.3851,0.1641,-0.0554,2017Q4
6465,威潤,244646.0,126585.0,12451,26839,39290,1.34,0.5174,0.0509,0.6831,2017Q4
6469,大樹,3623734.0,920002.0,108287,15556,123843,3.36,0.2539,0.0299,0.1256,2017Q4
6470,宇智,1594120.0,334474.0,134470,-51790,82680,2.17,0.2098,0.0844,-0.6264,2017Q4
6482,弘煜科,343956.0,342983.0,15585,-3691,11894,0.06,0.9972,0.0453,-0.3103,2017Q4
6485,點序,715375.0,299338.0,-80166,523,-79643,-2.18,0.4184,-0.1121,-0.0066,2017Q4
6486,互動,1795556.0,684425.0,202120,-74,202046,3.61,0.3812,0.1126,-0.0004,2017Q4
6488,環球晶,46212601.0,11807766.0,7413542,-538843,6874699,12.68,0.2555,0.1604,-0.0784,2017Q4
6492,生華科,0.0,0.0,-375392,3972,-371420,-5.18,,-inf,-0.0107,2017Q4
6494,九齊,1007710.0,408843.0,130102,-7660,122442,3.92,0.4057,0.1291,-0.0626,2017Q4
6496,科懋,1715539.0,667787.0,325780,10946,336726,5.99,0.3893,0.1899,0.0325,2017Q4
6499,益安,164767.0,45804.0,-273511,4038,-269473,-4.81,0.278,-1.66,-0.015,2017Q4
6506,雙邦,2151773.0,362330.0,158496,-4453,154043,1.54,0.1684,0.0737,-0.0289,2017Q4
6508,惠光,2072751.0,498356.0,223771,-44024,179747,1.64,0.2404,0.108,-0.2449,2017Q4
6509,聚和,3185747.0,671417.0,161515,-55140,106375,0.43,0.2108,0.0507,-0.5184,2017Q4
6510,精測,3109675.0,1722385.0,896684,10865,907549,23.51,0.5539,0.2884,0.012,2017Q4
6512,啟發電,421764.0,106533.0,23620,-8525,15095,0.52,0.2526,0.056,-0.5648,2017Q4
6516,勤崴國際,290519.0,140054.0,30987,-787,30200,1.04,0.4821,0.1067,-0.0261,2017Q4
6517,保勝光學,552363.0,107973.0,16513,-1483,15030,0.25,0.1955,0.0299,-0.0987,2017Q4
6523,達爾膚,936922.0,589888.0,143079,5147,148226,2.78,0.6296,0.1527,0.0347,2017Q4
6527,明達醫,493764.0,117597.0,36997,15,37012,1.57,0.2382,0.0749,0.0004,2017Q4
6530,創威,356338.0,104290.0,37195,-4705,32490,0.91,0.2927,0.1044,-0.1448,2017Q4
6532,瑞耘,365130.0,128677.0,77750,-7735,70015,1.84,0.3524,0.2129,-0.1105,2017Q4
6535,順藥,35259.0,25047.0,-195534,-17307,-212841,-2.24,0.7104,-5.5456,0.0813,2017Q4
6538,倉和,897756.0,294848.0,-1206,-15808,-17014,-0.91,0.3284,-0.0013,0.9291,2017Q4
6542,隆中,2175813.0,747403.0,-2101,-103110,-105211,-2.87,0.3435,-0.001,0.98,2017Q4
6546,正基,2295491.0,225095.0,67395,-6278,61117,0.6,0.0981,0.0294,-0.1027,2017Q4
6547,高端疫苗,,,-336039,-4251,-340290,-2.64,,,0.0125,2017Q4
6548,長科*,7505222.0,1444087.0,836728,234488,1071216,14.62,0.1924,0.1115,0.2189,2017Q4
6556,勝品,1187504.0,333684.0,17931,31437,49368,1.88,0.281,0.0151,0.6368,2017Q4
6560,欣普羅,165553.0,73037.0,6971,-18946,-11975,-0.7,0.4412,0.0421,1.5821,2017Q4
6561,是方,2126329.0,747301.0,457667,6423,464090,6.4,0.3515,0.2152,0.0138,2017Q4
6568,宏觀,1110761.0,504891.0,317964,-23314,294650,9.65,0.4545,0.2863,-0.0791,2017Q4
6569,醫揚,1296343.0,434901.0,160271,-17187,143084,5.79,0.3355,0.1236,-0.1201,2017Q4
6570,維田,567824.0,202782.0,40991,-6661,34330,1.23,0.3571,0.0722,-0.194,2017Q4
6574,霈方,1005225.0,866440.0,184898,-2830,182068,7.28,0.8619,0.1839,-0.0155,2017Q4
6576,逸達,23725.0,14911.0,-442987,2589,-440398,-5.67,0.6285,-18.6717,-0.0059,2017Q4
6577,勁豐,1837023.0,464482.0,193645,-12363,181282,4.0,0.2528,0.1054,-0.0682,2017Q4
6578,達邦蛋白,562385.0,121248.0,41053,-2961,38092,1.1,0.2156,0.073,-0.0777,2017Q4
6584,南俊國際,2199011.0,423422.0,177364,-31245,146119,2.02,0.1926,0.0807,-0.2138,2017Q4
6588,東典光電,452040.0,276267.0,204613,-13669,190944,6.92,0.6112,0.4526,-0.0716,2017Q4
6589,台康生技,297866.0,115199.0,-175043,44,-174999,-1.7,0.3867,-0.5877,-0.0003,2017Q4
6590,普鴻,289024.0,99732.0,26382,-2927,23455,1.32,0.3451,0.0913,-0.1248,2017Q4
6593,台灣銘板,784421.0,174759.0,59149,-4733,54416,2.35,0.2228,0.0754,-0.087,2017Q4
6596,寬宏藝術,871777.0,281941.0,93534,9464,102998,4.09,0.3234,0.1073,0.0919,2017Q4
6603,富強鑫,3388833.0,937580.0,227477,64199,291676,1.3,0.2767,0.0671,0.2201,2017Q4
6609,瀧澤科,2872487.0,590090.0,217946,-41048,176898,1.95,0.2054,0.0759,-0.232,2017Q4
6612,奈米醫材,266050.0,204625.0,63540,4644,68184,1.03,0.7691,0.2388,0.0681,2017Q4
6613,朋億*,3342542.0,997444.0,675902,-79191,596711,15.07,0.2984,0.2022,-0.1327,2017Q4
6615,慧智,423942.0,151213.0,52533,2008,54541,2.41,0.3567,0.1239,0.0368,2017Q4
6616,特昇-KY,875674.0,152238.0,44735,-3846,40889,1.44,0.1739,0.0511,-0.0941,2017Q4
6617,共信-KY,1053.0,1053.0,-138056,12380,-125676,-1.27,1.0,-131.1073,-0.0985,2017Q4
6624,萬年清,331702.0,109609.0,49601,-579,49022,2.54,0.3304,0.1495,-0.0118,2017Q4
6629,泰金-KY,937646.0,199770.0,144557,24943,169500,4.22,0.2131,0.1542,0.1472,2017Q4
6637,醫影,422564.0,131542.0,52249,-1011,51238,2.06,0.3113,0.1236,-0.0197,2017Q4
6640,均華,976727.0,332047.0,93679,-6712,86967,2.52,0.34,0.0959,-0.0772,2017Q4
6642,富致,403688.0,170728.0,79537,-9064,70473,2.1,0.4229,0.197,-0.1286,2017Q4
6643,M31,633516.0,633516.0,245107,-29006,216101,6.51,1.0,0.3869,-0.1342,2017Q4
6649,台生材,1879.0,601.0,-53002,3373,-49629,-1.94,0.3199,-28.2076,-0.068,2017Q4
6651,全宇昕,760637.0,238042.0,87379,-5047,82332,3.38,0.313,0.1149,-0.0613,2017Q4
6654,天正國際,670052.0,185135.0,118533,3479,122012,4.15,0.2763,0.1769,0.0285,2017Q4
6661,威健生技,325776.0,146263.0,29358,-394,28964,1.23,0.449,0.0901,-0.0136,2017Q4
6662,樂斯科,326343.0,120821.0,69357,-4416,64941,2.4,0.3702,0.2125,-0.068,2017Q4
6664,群翊,1453952.0,556871.0,358162,-31492,326670,5.09,0.383,0.2463,-0.0964,2017Q4
6667,信紘科,929232.0,262919.0,138191,13932,152123,3.91,0.2829,0.1487,0.0916,2017Q4
6679,鈺太,686346.0,167808.0,31925,-1248,30677,1.01,0.2445,0.0465,-0.0407,2017Q4
6680,鑫創電子,317481.0,114987.0,64504,-3834,60670,4.04,0.3622,0.2032,-0.0632,2017Q4
6683,雍智科技,554249.0,301136.0,140139,-11864,128275,4.39,0.5433,0.2528,-0.0925,2017Q4
6684,安格,341512.0,193904.0,84966,-3653,81313,4.9,0.5678,0.2488,-0.0449,2017Q4
6690,安碁資訊,1214338.0,340368.0,-22058,8050,-14008,-0.05,0.2803,-0.0182,-0.5747,2017Q4
6692,進能服,498620.0,82536.0,9987,-1344,8643,0.13,0.1655,0.02,-0.1555,2017Q4
6693,廣閎科,620681.0,135052.0,39243,-10226,29017,0.63,0.2176,0.0632,-0.3524,2017Q4
6697,東捷資訊,1124667.0,134875.0,49907,2775,52682,2.31,0.1199,0.0444,0.0527,2017Q4
6703,軒郁,885605.0,507566.0,118872,-4662,114210,7.95,0.5731,0.1342,-0.0408,2017Q4
6712,長聖,,,-39949,3127,-36822,-0.83,,,-0.0849,2017Q4
6716,應廣,476186.0,189057.0,106023,-18218,87805,4.2,0.397,0.2227,-0.2075,2017Q4
6720,久昌,125463.0,48104.0,8468,-2745,5723,0.49,0.3834,0.0675,-0.4796,2017Q4
6721,信實,1593227.0,93780.0,58164,19092,77256,3.92,0.0589,0.0365,0.2471,2017Q4
6728,上洋,651850.0,261476.0,71742,652,72394,3.07,0.4011,0.1101,0.009,2017Q4
6747,亨泰光,325307.0,197638.0,76924,-7265,69659,3.63,0.6075,0.2365,-0.1043,2017Q4
6761,穩得,1142080.0,305933.0,65107,-3444,61663,3.38,0.2679,0.057,-0.0559,2017Q4
6767,台微醫,58112.0,33063.0,-19721,13730,-5991,-0.29,0.569,-0.3394,-2.2918,2017Q4
6803,崑鼎,4479587.0,1259257.0,1077417,38926,1116343,11.41,0.2811,0.2405,0.0349,2017Q4
7402,邑錡,512817.0,157688.0,28084,-8904,19180,0.77,0.3075,0.0548,-0.4642,2017Q4
8024,佑華,580012.0,190435.0,15407,-8689,6718,0.11,0.3283,0.0266,-1.2934,2017Q4
8027,鈦昇,1426441.0,359749.0,-83547,-23890,-107437,-1.29,0.2522,-0.0586,0.2224,2017Q4
8032,光菱,4168151.0,554544.0,182576,-26288,156288,2.24,0.133,0.0438,-0.1682,2017Q4
8034,榮群,269984.0,121632.0,21572,80877,102449,1.64,0.4505,0.0799,0.7894,2017Q4
8038,長園科,17976.0,-18265.0,-116938,-58580,-175518,-3.03,-1.0161,-6.5052,0.3338,2017Q4
8040,九暘,865574.0,261273.0,-42475,46423,3948,0.04,0.3018,-0.0491,11.7586,2017Q4
8042,金山電,3538707.0,942228.0,353398,158180,511578,4.1,0.2663,0.0999,0.3092,2017Q4
8043,蜜望實,5044986.0,338793.0,136789,17385,154174,1.36,0.0672,0.0271,0.1128,2017Q4
8044,網家,29415177.0,4438009.0,-210154,-11940,-222094,0.31,0.1509,-0.0071,0.0538,2017Q4
8047,星雲,731794.0,258526.0,20809,14232,35041,0.78,0.3533,0.0284,0.4062,2017Q4
8048,德勝,1066486.0,317238.0,158717,-10071,148646,2.38,0.2975,0.1488,-0.0678,2017Q4
8049,晶采,1784962.0,405161.0,239621,7130,246751,1.69,0.227,0.1342,0.0289,2017Q4
8050,廣積,4462666.0,1340814.0,435173,3706,438879,2.56,0.3005,0.0975,0.0084,2017Q4
8054,安國,1946042.0,738241.0,-6889,106330,99441,1.07,0.3794,-0.0035,1.0693,2017Q4
8059,凱碩,1013241.0,-8075.0,-173195,39355,-133840,-1.57,-0.008,-0.1709,-0.294,2017Q4
8064,東捷,4159084.0,704726.0,152007,-117899,34108,0.01,0.1694,0.0365,-3.4566,2017Q4
8066,來思達,7627912.0,1193783.0,485631,-22360,463271,10.26,0.1565,0.0637,-0.0483,2017Q4
8067,志旭,216113.0,59338.0,-27636,19522,-8114,-0.39,0.2746,-0.1279,-2.406,2017Q4
8068,全達,3416144.0,222249.0,-30570,15451,-15119,0.06,0.0651,-0.0089,-1.022,2017Q4
8069,元太,15203334.0,6284416.0,1102387,2235624,3338011,1.85,0.4134,0.0725,0.6697,2017Q4
8071,能率網通,4347059.0,824601.0,102519,13946,116465,0.93,0.1897,0.0236,0.1197,2017Q4
8074,鉅橡,1271922.0,347987.0,171661,8692,180353,1.84,0.2736,0.135,0.0482,2017Q4
8076,伍豐,3059773.0,808991.0,211221,12465,223686,0.71,0.2644,0.069,0.0557,2017Q4
8077,洛碁,1095731.0,204959.0,61320,-10739,50581,0.51,0.1871,0.056,-0.2123,2017Q4
8080,泰霖,297234.0,-1332.0,-115762,-24840,-140602,-2.11,-0.0045,-0.3895,0.1767,2017Q4
8083,瑞穎,1345523.0,537315.0,396982,-31777,365205,8.59,0.3993,0.295,-0.087,2017Q4
8084,巨虹,2841977.0,56075.0,-22791,39583,16792,0.36,0.0197,-0.008,2.3573,2017Q4
8085,福華,1361041.0,101042.0,-64163,81163,17000,0.04,0.0742,-0.0471,4.7743,2017Q4
8086,宏捷科,1661466.0,480925.0,291465,-24751,266714,1.58,0.2895,0.1754,-0.0928,2017Q4
8087,麗升能源,140705.0,28841.0,-6153,15633,9480,0.3,0.205,-0.0437,1.6491,2017Q4
8088,品安,1739082.0,115506.0,40755,-14312,26443,0.41,0.0664,0.0234,-0.5412,2017Q4
8089,康全電訊,1966212.0,604826.0,108194,5097,113291,2.04,0.3076,0.055,0.045,2017Q4
8091,翔名,1873452.0,634589.0,348845,109921,458766,7.0,0.3387,0.1862,0.2396,2017Q4
8092,建暐,353077.0,44193.0,-33524,10132,-23392,-0.61,0.1252,-0.0949,-0.4331,2017Q4
8093,保銳,539408.0,202612.0,-21581,15083,-6498,-0.06,0.3756,-0.04,-2.3212,2017Q4
8096,擎亞,30654870.0,933925.0,292420,-158332,134088,0.5,0.0305,0.0095,-1.1808,2017Q4
8097,常珵,92565.0,13428.0,-21833,110217,88384,3.31,0.1451,-0.2359,1.247,2017Q4
8099,大世科,3603418.0,779980.0,141506,-601,140905,1.75,0.2165,0.0393,-0.0043,2017Q4
8107,大億金茂,1070657.0,331742.0,78681,738880,817561,8.83,0.3098,0.0735,0.9038,2017Q4
8109,博大,1151227.0,599345.0,448009,-106810,341199,4.41,0.5206,0.3892,-0.313,2017Q4
8111,立碁,907503.0,257315.0,45213,-26562,18651,0.1,0.2835,0.0498,-1.4242,2017Q4
8121,越峰,2370715.0,329128.0,-80680,-17775,-98455,-0.57,0.1388,-0.034,0.1805,2017Q4
8147,正淩,770507.0,240153.0,66430,-5778,60652,1.92,0.3117,0.0862,-0.0953,2017Q4
8155,博智,2397675.0,575384.0,384428,-15496,368932,6.17,0.24,0.1603,-0.042,2017Q4
8171,天宇,864347.0,35785.0,-81702,-16736,-98438,-1.77,0.0414,-0.0945,0.17,2017Q4
8176,智捷,1354191.0,341298.0,7801,21503,29304,0.72,0.252,0.0058,0.7338,2017Q4
8182,加高,2854160.0,519392.0,211336,-26872,184464,1.3,0.182,0.074,-0.1457,2017Q4
8183,精星,3439376.0,519186.0,220074,6957,227031,1.52,0.151,0.064,0.0306,2017Q4
8227,巨有科技,246954.0,77401.0,-21720,502,-21218,-0.59,0.3134,-0.088,-0.0237,2017Q4
8234,新漢,6364227.0,1459499.0,134724,46912,181636,0.99,0.2293,0.0212,0.2583,2017Q4
8240,華宏,8229231.0,771187.0,5124,59259,64383,0.47,0.0937,0.0006,0.9204,2017Q4
8255,朋程,3671697.0,1243865.0,704648,-69014,635634,7.11,0.3388,0.1919,-0.1086,2017Q4
8277,商丞,620251.0,57472.0,-42148,-17859,-60007,-0.79,0.0927,-0.068,0.2976,2017Q4
8279,生展,955647.0,356246.0,172518,12133,184651,7.08,0.3728,0.1805,0.0657,2017Q4
8284,三竹,1201963.0,276590.0,66326,19828,86154,1.72,0.2301,0.0552,0.2301,2017Q4
8289,泰藝,1463650.0,315734.0,50704,-15230,35474,0.13,0.2157,0.0346,-0.4293,2017Q4
8291,尚茂,764653.0,75057.0,612,-5940,-5328,-0.17,0.0982,0.0008,1.1149,2017Q4
8299,群聯,41864759.0,11499622.0,6731692,-13822,6717870,29.23,0.2747,0.1608,-0.0021,2017Q4
8342,益張,1478679.0,263827.0,125507,-37011,88496,2.29,0.1784,0.0849,-0.4182,2017Q4
8349,恒耀國際,10344700.0,2564882.0,1122315,93362,1215677,6.98,0.2479,0.1085,0.0768,2017Q4
8354,冠好,821567.0,162712.0,55097,66459,121556,1.86,0.1981,0.0671,0.5467,2017Q4
8358,金居,6618106.0,1691295.0,1376083,-81412,1294671,5.02,0.2556,0.2079,-0.0629,2017Q4
8383,千附,3195315.0,971225.0,606478,-24940,581538,4.02,0.304,0.1898,-0.0429,2017Q4
8390,金益鼎,4004229.0,354454.0,149551,-84918,64633,0.52,0.0885,0.0373,-1.3138,2017Q4
8401,白紗科,1431826.0,368643.0,96503,8338,104841,1.54,0.2575,0.0674,0.0795,2017Q4
8403,盛弘,2616699.0,492785.0,174572,-13526,161046,1.6,0.1883,0.0667,-0.084,2017Q4
8409,商之器,201314.0,126755.0,-44317,-2623,-46940,-1.51,0.6296,-0.2201,0.0559,2017Q4
8410,森田,1033709.0,376810.0,168771,-44412,124359,2.76,0.3645,0.1633,-0.3571,2017Q4
8415,大國鋼,11291770.0,4125025.0,1242282,-173233,1069049,1.21,0.3653,0.11,-0.162,2017Q4
8416,實威,993257.0,564581.0,268207,13603,281810,8.97,0.5684,0.27,0.0483,2017Q4
8421,旭源,1284824.0,325923.0,102407,-78772,23635,0.15,0.2537,0.0797,-3.3329,2017Q4
8423,保綠-KY,280019.0,83359.0,40945,-8140,32805,1.39,0.2977,0.1462,-0.2481,2017Q4
8424,惠普,915187.0,277394.0,189982,7586,197568,4.54,0.3031,0.2076,0.0384,2017Q4
8426,紅木-KY,1771132.0,560047.0,210509,-1271,209238,3.39,0.3162,0.1189,-0.0061,2017Q4
8431,匯鑽科,774123.0,32046.0,-104546,-15569,-120115,-2.23,0.0414,-0.1351,0.1296,2017Q4
8432,東生華,486277.0,317308.0,70922,3220,74142,1.69,0.6525,0.1458,0.0434,2017Q4
8433,弘帆,2855515.0,652125.0,337415,-13973,323442,5.91,0.2284,0.1182,-0.0432,2017Q4
8435,鉅邁,746492.0,381395.0,146002,912,146914,3.49,0.5109,0.1956,0.0062,2017Q4
8436,大江,4072168.0,1654399.0,879450,11041,890491,8.23,0.4063,0.216,0.0124,2017Q4
8437,大地-KY,810854.0,666023.0,526173,44407,570580,12.59,0.8214,0.6489,0.0778,2017Q4
8440,綠電,613726.0,102756.0,56066,-8189,47877,1.19,0.1674,0.0914,-0.171,2017Q4
8444,綠河-KY,3460890.0,1014164.0,592415,157340,749755,9.48,0.293,0.1712,0.2099,2017Q4
8446,華研,1552704.0,648235.0,296322,70510,366832,6.81,0.4175,0.1908,0.1922,2017Q4
8450,霹靂,636316.0,358354.0,52136,-45832,6304,0.09,0.5632,0.0819,-7.2703,2017Q4
8455,大拓-KY,1711923.0,210263.0,71599,-2701,68898,1.81,0.1228,0.0418,-0.0392,2017Q4
8472,夠麻吉,537556.0,512901.0,45521,8332,53853,2.2,0.9541,0.0847,0.1547,2017Q4
8477,創業家,3745814.0,614492.0,9027,15269,24296,0.92,0.164,0.0024,0.6285,2017Q4
8489,三貝德,868033.0,744052.0,276396,4972,281368,8.01,0.8572,0.3184,0.0177,2017Q4
8905,裕國,2629830.0,482796.0,315736,16305,332041,2.5,0.1836,0.1201,0.0491,2017Q4
8906,花王,193099.0,27728.0,-4484,-2402,-6886,-0.14,0.1436,-0.0232,0.3488,2017Q4
8908,欣雄,6006549.0,464009.0,327810,-3442,324368,1.75,0.0773,0.0546,-0.0106,2017Q4
8916,光隆,8512927.0,1236676.0,357475,-408246,-50771,-1.09,0.1453,0.042,8.0409,2017Q4
8917,欣泰,1656065.0,326823.0,238352,17035,255387,1.73,0.1973,0.1439,0.0667,2017Q4
8921,沈氏,542987.0,75367.0,4894,9502,14396,0.27,0.1388,0.009,0.66,2017Q4
8923,時報,431582.0,211446.0,25362,11788,37150,1.04,0.4899,0.0588,0.3173,2017Q4
8924,大田,3601318.0,905596.0,461286,-81555,379731,8.74,0.2515,0.1281,-0.2148,2017Q4
8927,北基,4267188.0,599192.0,94461,-949,93512,0.42,0.1404,0.0221,-0.0101,2017Q4
8928,鉅明,1943803.0,311340.0,132320,-20123,112197,1.78,0.1602,0.0681,-0.1794,2017Q4
8929,富堡,1576539.0,334788.0,141734,55591,197325,2.78,0.2124,0.0899,0.2817,2017Q4
8930,青鋼,1037316.0,162952.0,56110,15277,71387,3.0,0.1571,0.0541,0.214,2017Q4
8931,大汽電,1626909.0,244838.0,137472,1748,139220,0.99,0.1505,0.0845,0.0126,2017Q4
8932,智通*,1003290.0,115306.0,-22455,-27126,-49581,-0.92,0.1149,-0.0224,0.5471,2017Q4
8933,愛地雅,4295506.0,327415.0,-36046,-16389,-52435,-0.22,0.0762,-0.0084,0.3126,2017Q4
8935,邦泰,593684.0,54983.0,-92886,-331,-93217,-1.23,0.0926,-0.1565,0.0036,2017Q4
8936,國統,3201074.0,51385.0,-283738,-61878,-345616,-1.52,0.0161,-0.0886,0.179,2017Q4
8937,合騏,304781.0,36318.0,-15731,-6025,-21756,-0.24,0.1192,-0.0516,0.2769,2017Q4
8938,明安,10191635.0,1534600.0,690146,-170259,519887,3.3,0.1506,0.0677,-0.3275,2017Q4
8941,關中,2493322.0,771925.0,26256,303948,330204,10.02,0.3096,0.0105,0.9205,2017Q4
8942,森鉅,4484528.0,1484237.0,1024927,-1440498,-415571,-0.23,0.331,0.2285,3.4663,2017Q4
9949,琉園,292783.0,209422.0,-22334,1025,-21309,-0.46,0.7153,-0.0763,-0.0481,2017Q4
9950,萬國通,2779142.0,287868.0,-223475,4040,-219435,-2.69,0.1036,-0.0804,-0.0184,2017Q4
9951,皇田,5467310.0,1914960.0,871168,-35412,835756,8.84,0.3503,0.1593,-0.0424,2017Q4
9960,邁達康,443415.0,130632.0,19436,13925,33361,0.81,0.2946,0.0438,0.4174,2017Q4
9962,有益,2286884.0,136808.0,67602,4168,71770,0.66,0.0598,0.0296,0.0581,2017Q4
1240,茂生農經,375299.0,43153.0,15836,11553,27389,0.93,0.115,0.0422,0.4218,2018Q1
1259,安心,1235482.0,300863.0,28790,1554,30344,0.8,0.2435,0.0233,0.0512,2018Q1
1264,德麥,959944.0,356578.0,161640,-2340,159300,2.85,0.3715,0.1684,-0.0147,2018Q1
1268,漢來美食,979454.0,433429.0,98417,10673,109090,2.31,0.4425,0.1005,0.0978,2018Q1
1336,台翰,602809.0,90384.0,38191,-27494,10697,0.14,0.1499,0.0634,-2.5703,2018Q1
1565,精華,1583200.0,580094.0,468974,-36131,432843,7.0,0.3664,0.2962,-0.0835,2018Q1
1569,濱川,785233.0,141677.0,38396,-33172,5224,0.03,0.1804,0.0489,-6.3499,2018Q1
1570,力肯,135472.0,30939.0,12848,-2612,10236,0.19,0.2284,0.0948,-0.2552,2018Q1
1580,新麥,854051.0,345430.0,106958,-5488,101470,0.98,0.4045,0.1252,-0.0541,2018Q1
1584,精剛,191201.0,5585.0,-17107,-14222,-31329,-0.4,0.0292,-0.0895,0.454,2018Q1
1586,和勤,602633.0,99280.0,28301,-2412,25889,0.2,0.1647,0.047,-0.0932,2018Q1
1591,駿吉-KY,155749.0,11650.0,-817,941,124,0.01,0.0748,-0.0052,7.5887,2018Q1
1593,祺驊,155868.0,40796.0,10252,-311,9941,0.31,0.2617,0.0658,-0.0313,2018Q1
1595,川寶,427347.0,118570.0,44114,-22271,21843,0.34,0.2775,0.1032,-1.0196,2018Q1
1599,宏佳騰,355607.0,62450.0,-19355,5167,-14188,-0.19,0.1756,-0.0544,-0.3642,2018Q1
1742,台蠟,93607.0,4553.0,-7376,-8170,-15546,-0.34,0.0486,-0.0788,0.5255,2018Q1
1777,生泰,191471.0,63015.0,39890,-9785,30105,0.86,0.3291,0.2083,-0.325,2018Q1
1781,合世,89031.0,4721.0,-23250,-869,-24119,-0.36,0.053,-0.2611,0.036,2018Q1
1784,訊聯,186970.0,109602.0,21795,970,22765,0.19,0.5862,0.1166,0.0426,2018Q1
1785,光洋科,5126362.0,475117.0,93129,34998,128127,0.34,0.0927,0.0182,0.2732,2018Q1
1788,杏昌,771056.0,168364.0,72608,3132,75740,1.7,0.2184,0.0942,0.0414,2018Q1
1796,金穎生技,83829.0,26685.0,1002,-689,313,0.02,0.3183,0.012,-2.2013,2018Q1
1799,易威,92196.0,9097.0,-62613,673,-61940,-0.54,0.0987,-0.6791,-0.0109,2018Q1
1813,寶利徠,113054.0,15826.0,-6565,3491,-3074,0.18,0.14,-0.0581,-1.1357,2018Q1
1815,富喬,1157824.0,322084.0,172001,-12535,159466,0.34,0.2782,0.1486,-0.0786,2018Q1
2035,唐榮公司,4239350.0,-73079.0,-160965,-4920,-165885,-0.47,-0.0172,-0.038,0.0297,2018Q1
