代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),季度,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1712,興農,40.65,0,0,0.41,,,,,,,,,,,,,2016Q1,0.41,0.26,0.47,0.38,0.51,0.41,0.23,0.35,0.76,0.29,0.34,0.48
1713,國化,50.5,-0.1,-0.2,0.16,,,,,,,,,,,,,2016Q1,0.2,0.14,0.2,0.12,0.19,0.07,0.1,0.23,0.24,0.19,0.1,0.13
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1714,和桐,8.54,+0.05,+0.59,0.08,,,,,,,,,,,,,2016Q1,0.15,0.01,0.16,0.07,0.06,0.23,-0.02,0.08,0.06,0.02,0.1,0.1
1717,長興,26.7,-0.5,-1.84,0.44,,,,,,,,,,,,,2016Q1,0.76,0.64,0.41,0.42,0.24,0.36,0.58,0.21,0.55,0.35,0.16,0.59
1718,中纖,6.18,-0.19,-2.98,0.13,,,,,,,,,,,,,2016Q1,-0.13,-0.08,0.12,-0.01,-0.02,0.48,0.22,0.44,0.37,0.28,0.02,-0.09
1720,生達,57,-0.1,-0.18,0.5,,,,,,,,,,,,,2016Q1,0.4,0.61,0.44,0.33,0.56,0.87,0.28,0.35,0.55,0.66,0.53,0.4
1722,台肥,49,-0.25,-0.51,0.37,,,,,,,,,,,,,2016Q1,0.29,0.19,-0.59,0.52,0.48,0.37,0.28,0.43,0.66,0.58,0.65,0.56
1723,中碳,92.8,+0.6,+0.65,1.39,,,,,,,,,,,,,2016Q1,1.04,1.1,1.29,1.14,1.16,1.31,1.4,1.4,1.63,1.92,1.56,1.68
1725,元禎,28.2,-0.85,-2.93,0.3,,,,,,,,,,,,,2016Q1,0.28,0.47,0.29,0.14,0.21,0.64,0.2,0.22,0.27,0.57,0.15,0.21
1726,永記,74.3,-0.6,-0.8,1.28,,,,,,,,,,,,,2016Q1,1.69,1.66,1.67,1.3,1.29,1.03,1.26,1.15,1.45,1.14,0.87,0.88
1727,中華化,22.75,-0.25,-1.09,0.2,,,,,,,,,,,,,2016Q1,0.21,0.22,0.3,0.1,0.16,0.27,0.31,0.26,0.25,0.2,0.18,-0.04
1730,花仙子,53,-0.5,-0.93,1.05,,,,,,,,,,,,,2016Q1,0.74,0.89,0.77,0.76,0.74,0.92,0.73,0.77,1.03,1.54,1.68,1.99
1731,美吾華,21.75,-0.15,-0.68,0.18,,,,,,,,,,,,,2016Q1,0.11,0.26,0.21,0.16,0.15,0.27,0.07,0.21,0.19,0.24,-0.07,0.31
1732,毛寶,22.8,-0.1,-0.44,-0.01,,,,,,,,,,,,,2016Q1,-0.15,-0.13,-0.28,-0.08,0.02,0.08,0.14,0.04,-0.01,-0.03,0.16,0.12
1733,五鼎,31.55,+0.85,+2.77,0.12,,,,,,,,,,,,,2016Q1,0.65,0.01,-1.23,-0.39,0.58,0.22,0.45,0.17,0.45,0.71,-0.37,0.22
1734,杏輝,30.95,+0.05,+0.16,0.05,,,,,,,,,,,,,2016Q1,-0.02,-0.04,0.25,-0.05,0.06,0.08,0.13,0.1,-0.01,-0.09,0.04,0.09
1735,日勝化,15.8,-0.15,-0.94,0.13,,,,,,,,,,,,,2016Q1,0.27,0.17,0.14,0.02,0.07,0.29,0.26,0.04,-0.02,0.02,0.06,0.26
1736,喬山,181.5,-1.5,-0.82,0.36,,,,,,,,,,,,,2016Q1,0.14,0.54,1.87,-0.2,-0.72,0.23,1.12,-0.65,-0.48,0.63,1.79,0.09
1737,臺鹽,31.3,-0.1,-0.32,0.5,,,,,,,,,,,,,2016Q1,0.58,0.5,0.34,0.33,0.57,0.55,0.32,0.44,1.07,0.44,0.32,0.48
1752,南光,35.5,-0.15,-0.42,0.4,,,,,,,,,,,,,2016Q1,0.5,0.42,0.68,0.64,0.35,0.33,0.51,0.37,0.3,0.1,0.23,0.35
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1760,寶齡富錦,66.1,-1.2,-1.78,0.45,,,,,,,,,,,,,2016Q1,0.15,0.22,1.07,0.51,0.22,0.39,0.21,0.07,0.53,0.29,1.21,0.52
1762,中化生,27.9,-0.3,-1.06,0.43,,,,,,,,,,,,,2016Q1,0,0.18,0.37,-0.15,-0.16,0.8,0.62,0.05,0.19,2.83,-0.05,0.53
1773,勝一,131.5,-4,-2.95,1.45,,,,,,,,,,,,,2016Q1,1.35,1.33,1.43,1.32,1.44,1.56,1.53,1.37,1.65,1.65,1.53,1.22
1776,展宇,17.9,0,0,0.19,,,,,,,,,,,,,2016Q1,0.48,0.16,0.65,0.02,0.59,0.16,0.57,-0.12,-0.11,-0.09,-0.17,0.09
1783,和康生,41.2,+0.6,+1.48,0.09,,,,,,,,,,,,,2016Q1,-0.05,-0.02,0.05,-0.06,0.12,0.11,0.05,0.12,0.34,0.25,0.11,0.1
1786,科妍,94.4,-1.6,-1.67,0.17,,,,,,,,,,,,,2016Q1,0.01,-0.93,0.42,-0.04,0.02,0.02,0.34,0.69,0.07,0.31,0.6,0.53
1789,神隆,18.2,-0.55,-2.93,0.16,,,,,,,,,,,,,2016Q1,0.24,0.22,0.19,0.22,0.11,0.14,0.08,0.17,0.17,0.1,0.12,0.1
1795,美時,216,-4.5,-2.04,0.07,,,,,,,,,,,,,2016Q1,0.07,-0.14,-0.76,-0.3,0.15,0.2,0.04,0.07,-0.23,0.28,0.3,1.16
1805,寶徠,15.05,+0.1,+0.67,-0.19,,,,,,,,,,,,,2016Q1,-0.32,-0.22,-0.36,-0.21,-0.29,-0.21,0.69,-0.14,-0.31,-0.42,-0.3,-0.24
1806,冠軍,11.2,+0.15,+1.36,-0.16,,,,,,,,,,,,,2016Q1,0.3,-0.06,0.1,-0.49,0.13,0.14,0.01,-0.66,0.02,-0.29,-0.39,-0.71
1808,潤隆,31.75,-1.1,-3.35,1.31,,,,,,,,,,,,,2016Q1,0.96,2.04,1.59,0.02,0.15,0.59,1.62,3.82,2.5,1.62,0.7,0.09
1809,中釉,15.65,-0.1,-0.63,0.02,,,,,,,,,,,,,2016Q1,0.31,0.09,-0.01,-0.22,0.15,0.09,-0.11,-0.19,0.17,0.1,0,-0.18
1810,和成,17.75,+0.1,+0.57,0.09,,,,,,,,,,,,,2016Q1,0.05,0.86,0,0.06,0.07,0.15,0.17,-0.01,-0.05,-0.03,-0.09,-0.1
1817,凱撒衛,44.8,-0.75,-1.65,0.87,,,,,,,,,,,,,2016Q1,0.75,0.89,1.12,0.66,0.88,0.94,1.1,0.78,0.81,0.81,1.1,0.57
1904,正隆,17.85,-0.35,-1.92,0.51,,,,,,,,,,,,,2016Q1,0.41,0.35,0.23,0.32,0.31,0.28,0.39,1.77,0.63,0.66,0.32,0.4
1906,寶隆,12.55,-0.35,-2.71,1.07,,,,,,,,,,,,,2016Q1,1.01,-0.13,5.86,0.17,1.75,0.56,0.3,-0.11,2.96,0.02,0.45,0.04
1907,永豐餘,26.3,-0.55,-2.05,0.17,,,,,,,,,,,,,2016Q1,-0.07,0.21,0.01,-0.03,0.3,0.64,0.05,0.07,0.26,0.48,0.06,0.07
2002,中鋼,20.9,-0.45,-2.11,0.32,,,,,,,,,,,,,2016Q1,0.34,0.43,0.23,0.24,0.22,0.23,0.4,0.3,0.42,0.47,0.39,0.23
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
2006,東和鋼鐵,63,-1.4,-2.17,0.35,,,,,,,,,,,,,2016Q1,0.69,0.3,0.29,0.5,0.41,0.26,0.54,0.27,0.29,0.22,0.1,0.34
2008,高興昌,24.05,-0.45,-1.84,-0.2,,,,,,,,,,,,,2016Q1,-0.16,-0.12,-0.18,-0.22,-0.24,-0.17,-0.38,-0.57,-0.31,0.04,-0.04,-0.11
2009,第一銅,33.3,-1.4,-4.03,0.05,,,,,,,,,,,,,2016Q1,-0.17,-0.15,-0.08,0.1,0.14,0.41,0.09,0.09,-0.01,0.2,-0.05,0.02
2010,春源,18.75,-0.25,-1.32,0.15,,,,,,,,,,,,,2016Q1,0.33,0.25,0.2,0.27,0.04,0.09,0.2,0.11,0.12,0.13,0.01,0.04
2012,春雨,21.05,-0.65,-3,0.34,,,,,,,,,,,,,2016Q1,0.17,0.31,0.46,0.05,0.34,0.16,0.33,0.44,0.38,0.4,0.52,0.53
2013,中鋼構,44.25,-0.75,-1.67,0.1,,,,,,,,,,,,,2016Q1,0.13,0.11,0.01,0.09,0.05,0.07,0.07,0.15,0.15,0.16,0.15,0.11
2015,豐興,60.8,-1.2,-1.94,1.1,,,,,,,,,,,,,2016Q1,0.84,0.89,0.58,1.24,0.99,0.87,1.58,1.15,1.2,1.3,1.41,1.17
2017,官田鋼,9.84,-0.16,-1.6,0.17,,,,,,,,,,,,,2016Q1,0.43,0.1,0.14,0.47,0.08,0.18,0.26,0.19,0.1,0.13,0.09,-0.1
2020,美亞,25.95,-0.1,-0.38,0.43,,,,,,,,,,,,,2016Q1,0.49,0.48,0.35,0.52,0.34,0.29,0.31,0.46,0.5,0.38,-0.03,1.04
2024,志聯,16.95,-0.8,-4.51,0.24,,,,,,,,,,,,,2016Q1,0.27,0.26,0.41,0.25,0.22,0.3,0.28,0.22,0.28,0.2,0.06,0.1
2027,大成鋼,45.5,-1.3,-2.78,0.76,,,,,,,,,,,,,2016Q1,0.23,0.16,0.48,0.27,0.45,0.31,0.23,1.32,1.79,1.7,1.25,0.95
2028,威致,18.5,-0.75,-3.9,0.33,,,,,,,,,,,,,2016Q1,0.03,-0.04,0.23,0.49,0.37,0.46,0.62,0.53,0.4,0.3,0.35,0.19
2029,盛餘,23.85,-0.5,-2.05,0.49,,,,,,,,,,,,,2016Q1,1.02,1.08,1.16,1.17,0.54,0.21,0.39,0.09,0.18,0.07,0,-0.06
2030,彰源,15,-0.35,-2.28,0.41,,,,,,,,,,,,,2016Q1,0.02,0.27,0.59,0.74,0.32,0.23,0.69,0.46,0.64,0.57,0.31,0.1
2031,新光鋼,43.4,-0.7,-1.59,0.75,,,,,,,,,,,,,2016Q1,0.37,0.87,0.56,1.19,0.53,0.79,0.99,3.09,-0.05,1.48,-1.32,0.49
2032,新鋼,15,-0.65,-4.15,0.07,,,,,,,,,,,,,2016Q1,0.19,0.13,0.16,0.04,-0.24,0.22,0.09,0.12,0.07,-0.04,-0.02,0.14
2033,佳大,18.3,-0.3,-1.61,0.08,,,,,,,,,,,,,2016Q1,0.07,0.08,0.33,0.05,0.06,0.12,0.07,0.06,0.04,0.06,-0.01,0.01
2038,海光,15,-0.7,-4.46,-0.06,,,,,,,,,,,,,2016Q1,0.01,-0.09,0.72,-0.16,-0.1,-0.26,0.59,0.25,0.08,-0.59,-0.83,-0.31
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
2049,上銀,194,-11.5,-5.6,2.89,,,,,,,,,,,,,2016Q1,1.47,1.18,1.68,1.02,2.45,3.11,3.02,4.34,5.42,5.94,2.97,2.06
2059,川湖,1570,-70,-4.27,3.87,,,,,,,,,,,,,2016Q1,3.19,3.18,7.23,1.15,1.52,3.5,3.37,3.37,5.96,4.2,5.11,4.67
2062,橋椿,24.7,-0.7,-2.76,0.46,,,,,,,,,,,,,2016Q1,0.71,1.27,1.28,1.14,0.02,0.05,0.12,0.08,0.17,0.41,0.02,0.24
2069,運錩,15.8,-0.5,-3.07,0.83,,,,,,,,,,,,,2016Q1,0.55,0.68,1.02,0.66,-0.11,0.27,0.76,0.38,0.19,6.14,-0.59,0.06
2101,南港,37,-0.6,-1.6,0.19,,,,,,,,,,,,,2016Q1,0.59,0.31,0.13,0.26,0.25,0.14,0.14,0.04,0.16,0.03,0,0.27
2103,台橡,18.75,-0.2,-1.06,0.31,,,,,,,,,,,,,2016Q1,0.56,0.3,0.07,0.43,-0.11,0.36,0.38,0.29,0.47,0.24,0.44,0.34
2105,正新,49.85,+1.6,+3.32,0.5,,,,,,,,,,,,,2016Q1,1.23,0.92,0.69,0.59,0.53,0.33,0.26,0.37,0.42,0.13,0.16,0.32
2106,建大,23.95,-0.6,-2.44,0.32,,,,,,,,,,,,,2016Q1,0.99,0.85,0.96,0.23,0.01,0.15,-0.01,-0.2,0.57,0.32,0.1,-0.07
2107,厚生,25,-0.15,-0.6,0.15,,,,,,,,,,,,,2016Q1,0.09,0.15,0.41,0,0.09,0.37,0,-0.04,0.15,0.41,0.06,0.11
2108,南帝,26.8,-0.45,-1.65,0.58,,,,,,,,,,,,,2016Q1,0.63,0.25,0.33,0.35,0.26,0.42,0.68,0.57,0.88,0.95,0.74,0.91
2109,華豐,16.8,-0.25,-1.47,-0.31,,,,,,,,,,,,,2016Q1,0.09,0.12,-0.27,0.04,0.03,-0.05,-2.96,0.05,-0.35,-0.48,0.02,0.01
2114,鑫永銓,89.2,-0.8,-0.89,1.37,,,,,,,,,,,,,2016Q1,1.41,1,1.61,0.24,1.27,1.66,1.84,1.17,1.79,1.53,1.36,1.54
2115,六暉-KY,27.35,-0.3,-1.08,0.83,,,,,,,,,,,,,2016Q1,1.13,1.07,1.19,1.05,0.91,0.68,0.7,0.36,0.58,0.64,0.93,0.67
2201,裕隆,37,-0.2,-0.54,0.23,,,,,,,,,,,,,2016Q1,0.46,0.37,-0.35,0.52,0.23,0.67,0.14,0.88,0.06,0.17,-0.61,0.17
2204,中華,66.9,+1.9,+2.92,0.65,,,,,,,,,,,,,2016Q1,0.7,0.62,0.25,0.76,0.91,0.73,0.61,0.97,0.54,0.63,0.49,0.56
2206,三陽工業,70.4,+0.4,+0.57,0.32,,,,,,,,,,,,,2016Q1,0.07,-0.36,-0.11,0.02,0.52,0.24,-0.19,0.27,0.32,1.51,-0.83,2.41
2207,和泰車,585,-10,-1.68,4.68,,,,,,,,,,,,,2016Q1,5.4,4.69,4.66,5.75,4.08,4.4,4.29,4.96,4.68,4.39,4.33,4.58
2211,長榮鋼,81.8,-1.5,-1.8,2.53,,,,,,,,,,,,,2016Q1,,,,,,,,,,,2.53,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
2227,裕日車,61.1,-2.4,-3.78,4.88,,,,,,,,,,,,,2016Q1,4.38,3.1,4.31,4.81,6.1,5.64,5.59,3.7,6.13,4.68,5.11,5.05
2228,劍麟,82.3,-1.4,-1.67,1.85,,,,,,,,,,,,,2016Q1,2.29,2.17,2.25,1.65,1.12,1.96,2.53,1.29,1.8,1.99,1.54,1.58
2231,為升,88.5,+1,+1.14,2.56,,,,,,,,,,,,,2016Q1,3.04,3.12,3.35,1.59,2.63,2.6,2.49,2.12,2.9,2.06,2.16,2.7
2233,宇隆,150,-5.5,-3.54,1.92,,,,,,,,,,,,,2016Q1,1.46,1.48,2.85,1.65,1.98,1.86,2.14,1.54,3.16,1.7,1.51,1.71
2236,百達-KY,93.9,+0.6,+0.64,0.76,,,,,,,,,,,,,2016Q1,1,0.23,0.98,1.04,0.47,0.96,0.9,1.05,0.85,0.22,1.43,0.04
2239,英利-KY,30,-1.9,-5.96,2.49,,,,,,,,,,,,,2016Q1,3.69,2.27,2.28,2.25,2.27,1.45,3.77,2.74,3.37,2.19,1.75,1.88
2243,宏旭-KY,12.95,+1.15,+9.75,0.34,,,,,,,,,,,,,2016Q1,2.23,1.62,0.16,0.96,0.58,-1.02,0.63,0.03,-0.02,0.55,-1.38,-0.32
2247,汎德永業,288.5,-3.5,-1.2,4.69,,,,,,,,,,,,,2016Q1,,,,,,2.7,13.32,,4.47,2.7,3.4,1.54
2248,華勝-KY,48.45,-0.6,-1.22,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
2250,IKKA-KY,91.8,-2.7,-2.86,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
2301,光寶科,88.8,-0.8,-0.89,0.71,,,,,,,,,,,,,2016Q1,0.84,1.37,1.11,0.85,0.76,-1.47,0.99,0.45,0.76,1.14,1.08,0.63
2302,麗正,17.2,-0.55,-3.1,0,,,,,,,,,,,,,2016Q1,0.06,-0.01,-0.01,-0.1,-0.05,-0.03,-0.03,-0.08,0.1,0.1,0.04,-0.02
2303,聯電,44.95,+0.25,+0.56,0.18,,,,,,,,,,,,,2016Q1,0.21,0.24,0.21,0.19,0.17,0.28,0.15,0.28,0.3,0.14,-0.14,0.1
2305,全友,10.8,-0.3,-2.7,0.21,,,,,,,,,,,,,2016Q1,-0.04,-0.12,0.21,-0.06,-0.03,2.86,-0.23,-0.07,-0.01,-0.03,0.02,0.04
2308,台達電,320.5,-10,-3.03,1.76,,,,,,,,,,,,,2016Q1,1.65,2.18,1.91,1.51,1.63,2.1,1.83,1.07,1.26,2.35,2.33,1.3
2312,金寶,19.1,-0.7,-3.54,0.11,,,,,,,,,,,,,2016Q1,0.31,0.14,0.08,0.16,0.16,0.03,-0.07,-0.15,0.33,0.14,0.09,0.08
2313,華通,53.4,-1.3,-2.38,0.54,,,,,,,,,,,,,2016Q1,0.02,0.4,0.73,0.33,0.45,1.17,1.05,0.4,0.42,0.83,0.37,0.26
2316,楠梓電,35.7,-0.35,-0.97,0.18,,,,,,,,,,,,,2016Q1,0,-0.31,0.63,-0.46,0.17,0.1,0.16,-0.31,0.62,0.35,0.68,0.48
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
2317,鴻海,136,-3.5,-2.51,2.03,,,,,,,,,,,,,2016Q1,1.02,2,3.98,1.63,1.03,1.21,4.14,1.39,1.01,1.57,3.9,1.43
2324,仁寶,27.5,-0.85,-3,0.43,,,,,,,,,,,,,2016Q1,0.4,0.5,0.6,0.25,0.06,0.53,0.48,0.32,0.48,0.86,0.39,0.31
2327,國巨,450,-13,-2.81,8.85,,,,,,,,,,,,,2016Q1,1.44,1.6,2.31,1.46,1.89,4.23,6.89,10.14,25.7,34.35,10.15,6.04
2328,廣宇,36.25,-2.1,-5.48,0.5,,,,,,,,,,,,,2016Q1,1.7,0.17,0.33,0.15,0.32,0.49,0.36,0.16,0.78,0.88,0.45,0.22
2329,華泰,31.8,-1.35,-4.07,-0.06,,,,,,,,,,,,,2016Q1,0.25,0.09,0.01,-0.23,-0.17,-0.17,-0.38,-0.17,-0.08,-0.06,0.11,0.12
2330,台積電,855,-22,-2.51,3.3,,,,,,,,,,,,,2016Q1,2.8,3.73,3.86,3.38,2.56,3.47,3.83,3.46,2.79,3.44,3.86,2.37
2332,友訊,16.1,-0.9,-5.29,-0.13,,,,,,,,,,,,,2016Q1,-0.75,-0.6,0.18,-0.34,-0.13,0.06,0.11,0.02,-0.08,0.01,0.21,-0.26
2342,茂矽,23.55,-0.65,-2.69,0.11,,,,,,,,,,,,,2016Q1,-0.06,0.01,-0.01,-0.1,0.01,0.15,-0.01,0.14,0.85,0.3,0.27,-0.18
2344,華邦電,15.55,-0.75,-4.6,0.34,,,,,,,,,,,,,2016Q1,0.18,0.18,0.23,0.19,0.28,0.58,0.5,0.4,0.54,0.71,0.22,0.1
2345,智邦,521,-25,-4.58,1.18,,,,,,,,,,,,,2016Q1,0.89,0.89,0.99,1.19,1.17,1.2,1.14,0.94,1.44,1.5,1.44,1.37
2347,聯強,68.1,-0.3,-0.44,0.91,,,,,,,,,,,,,2016Q1,0.71,0.73,0.79,0.68,0.8,1.13,1.06,1.35,0.91,0.9,0.8,1.01
2348,海悅,127,-5.5,-4.15,0.68,,,,,,,,,,,,,2016Q1,0.03,0.03,0,0.22,0.6,0.53,0.78,1.4,1.02,1.77,1.21,0.53
2349,錸德,10.3,-0.4,-3.74,-0.31,,,,,,,,,,,,,2016Q1,-0.24,-0.23,-0.54,-0.23,-0.31,-0.37,-0.68,-0.21,-0.19,-0.15,-0.39,-0.16
2351,順德,70.9,-0.8,-1.12,1.04,,,,,,,,,,,,,2016Q1,0.98,1.05,1.12,0.85,0.98,1.17,0.93,0.85,1.33,1.25,1.12,0.84
2352,佳世達,26,-0.55,-2.07,0.6,,,,,,,,,,,,,2016Q1,0.41,0.73,0.81,0.63,0.69,0.65,0.72,0.51,0.41,0.61,0.53,0.45
2353,宏碁,30.95,-0.65,-2.06,0.04,,,,,,,,,,,,,2016Q1,0.18,0.08,-1.9,0.02,0.08,0.48,0.35,0.23,0.29,0.3,0.18,0.23
2354,鴻準,57.1,-1.2,-2.06,1.66,,,,,,,,,,,,,2016Q1,1.82,2.36,1.67,0.72,1.18,1.88,3.26,0.73,1.17,1.92,2.65,0.57
2355,敬鵬,30.6,-0.85,-2.7,0.74,,,,,,,,,,,,,2016Q1,1.53,1.45,1.66,0.97,0.98,1.23,0.6,0.42,-1.63,1.21,0.41,0.11
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
2356,英業達,40.4,-0.95,-2.3,0.45,,,,,,,,,,,,,2016Q1,0.4,0.34,0.5,0.19,0.54,0.65,0.51,0.35,0.62,0.44,0.4,0.47
2357,華碩,553,-10,-1.78,4.15,,,,,,,,,,,,,2016Q1,5.55,8.05,6.65,4.92,2.7,7.86,5.45,3.2,1.8,4.5,-3.79,2.94
2359,所羅門,119.5,-3,-2.45,0.32,,,,,,,,,,,,,2016Q1,0.22,0.12,0.44,-0.06,0.28,0.24,-0.12,0.06,0.77,0.12,0.7,1.03
2360,致茂,260,-16,-5.8,1.42,,,,,,,,,,,,,2016Q1,1.17,1.52,1.01,0.75,1.29,2.15,2.23,1.06,2.51,1.49,1.17,0.72
2362,藍天,46.15,-1.45,-3.05,0.42,,,,,,,,,,,,,2016Q1,0.39,0.05,0.37,0.06,0.46,0.27,0.33,1.52,0.39,0.32,0.05,0.82
2363,矽統,47.05,-1.55,-3.19,-0.1,,,,,,,,,,,,,2016Q1,-0.12,0.17,-0.28,-0.2,-0.16,0.14,-0.28,-0.18,-0.14,0.24,-0.24,-0.17
2364,倫飛,74.8,+0.2,+0.27,-0.27,,,,,,,,,,,,,2016Q1,-0.2,-0.86,-0.43,-0.46,-0.16,-0.16,-0.54,0,-0.31,-0.03,-0.01,-0.07
2365,昆盈,31.2,-1.15,-3.55,-0.03,,,,,,,,,,,,,2016Q1,-0.06,-0.18,-0.76,-0.1,0.04,0.22,0.04,0.28,0.09,0.07,-0.04,0.03
2367,燿華,23.25,-0.75,-3.12,0.15,,,,,,,,,,,,,2016Q1,-1.07,-0.24,0.54,-0.44,0.05,0.33,1.28,0.08,0.16,0.38,0.45,0.33
2368,金像電,183,-9,-4.69,0.01,,,,,,,,,,,,,2016Q1,0.12,0.23,0.23,-0.34,0.09,-0.23,-0.02,-0.28,0.18,0.47,0.05,-0.4
2371,大同,39.75,-0.5,-1.24,-0.34,,,,,,,,,,,,,2016Q1,-0.31,-0.19,-0.18,0.04,0.24,-0.06,-0.15,-0.33,-0.59,-0.88,-2.95,1.34
2373,震旦行,61.2,-0.8,-1.29,1.48,,,,,,,,,,,,,2016Q1,0.93,1.11,1.03,1.05,1.08,1.77,2.68,1.28,1.72,2.02,1.76,1.29
2374,佳能,45,+0.9,+2.04,0.02,,,,,,,,,,,,,2016Q1,0.18,0.81,0.49,0.06,0.25,0.46,0,-0.44,-0.29,-0.53,-0.38,-0.34
2375,凱美,52,-1.6,-2.99,1.86,,,,,,,,,,,,,2016Q1,-0.35,0.01,0.2,0.24,1.05,0.63,0.6,0.18,18.73,-0.1,0.3,0.83
2376,技嘉,215,-4.5,-2.05,0.97,,,,,,,,,,,,,2016Q1,0.68,1.29,0.81,0.43,0.91,1.75,1.33,2.54,1.05,0.23,0.22,0.39
2377,微星,136,-7,-4.9,1.58,,,,,,,,,,,,,2016Q1,1.1,1.91,1.41,1.63,0.77,1.91,1.53,2.49,2.07,1.79,0.8,1.55
2379,瑞昱,499,-5,-0.99,1.9,,,,,,,,,,,,,2016Q1,2.02,1.48,1.35,1,1.85,2.28,1.58,1.66,1.97,2.78,2.16,2.71
2382,廣達,227,-1,-0.44,0.95,,,,,,,,,,,,,2016Q1,0.91,1.03,1.06,0.72,1.03,1.04,0.93,0.71,0.92,1.22,1.07,0.81
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
2383,台光電,517,-27,-4.96,1.89,,,,,,,,,,,,,2016Q1,1.87,2.59,2.49,2.26,2.29,2.41,1.78,0.86,1.25,2.04,1.33,1.49
2385,群光,143.5,-5,-3.37,1.5,,,,,,,,,,,,,2016Q1,1.23,1.15,2.06,0.9,1.29,1.79,1.92,0.86,1.17,1.9,1.29,2.39
2387,精元,50.3,-1.4,-2.71,0.2,,,,,,,,,,,,,2016Q1,0.39,0.52,0.57,0.81,0.01,0.22,-0.19,-0.77,0.54,0.41,0.43,-0.49
2388,威盛,68.7,-2.6,-3.65,0.05,,,,,,,,,,,,,2016Q1,0.13,0.07,0.06,0.04,0.03,0.04,0,0.06,0.04,0.03,0.02,0.03
2392,正崴,46.9,-1.85,-3.79,0.46,,,,,,,,,,,,,2016Q1,0.02,0.45,1.03,0.19,0.74,1.23,0.45,-0.99,-0.82,1.25,1.77,0.2
