公司代號,年度,月份,收盤價,year_quarter
3567,109,12,30.2,2020Q4
3567,110,3,34.3,2021Q1
3567,110,6,33.3,2021Q2
3567,110,9,34.8,2021Q3
3567,110,12,38.35,2021Q4
3567,111,3,35.9,2022Q1
3567,111,6,31.65,2022Q2
3567,111,9,25.95,2022Q3
3567,111,12,24.15,2022Q4
3567,112,3,28.85,2023Q1
3567,112,6,31.9,2023Q2
3567,112,9,41.95,2023Q3
3567,112,12,41.95,2023Q4
3567,113,3,42.9,2024Q1
3567,113,6,42.1,2024Q2
3567,113,9,33.9,2024Q3
3567,113,12,30.4,2024Q4
3567,114,3,30.95,2025Q1
3570,105,3,61.8,2016Q1
3570,105,6,51.0,2016Q2
3570,105,9,49.4,2016Q3
3570,105,12,51.8,2016Q4
3570,106,3,49.2,2017Q1
3570,106,6,55.2,2017Q2
3570,106,9,45.8,2017Q3
3570,106,12,46.6,2017Q4
3570,107,3,48.4,2018Q1
3570,107,6,46.35,2018Q2
3570,107,9,49.05,2018Q3
3570,107,12,46.45,2018Q4
3570,108,3,62.9,2019Q1
3570,108,6,87.7,2019Q2
3570,108,9,82.8,2019Q3
3570,108,12,89.5,2019Q4
3570,109,3,84.8,2020Q1
3570,109,6,99.6,2020Q2
3570,109,9,77.6,2020Q3
3570,109,12,78.9,2020Q4
3570,110,3,86.5,2021Q1
3570,110,6,74.0,2021Q2
3570,110,9,72.8,2021Q3
3570,110,12,78.5,2021Q4
3570,111,3,84.2,2022Q1
3570,111,6,82.6,2022Q2
3570,111,9,84.9,2022Q3
3570,111,12,87.0,2022Q4
3570,112,3,115.5,2023Q1
3570,112,6,130.5,2023Q2
3570,112,9,130.0,2023Q3
3570,112,12,151.0,2023Q4
3570,113,3,164.0,2024Q1
3570,113,6,167.5,2024Q2
3570,113,9,141.0,2024Q3
3570,113,12,178.5,2024Q4
3570,114,3,170.0,2025Q1
3577,105,3,32.7,2016Q1
3577,105,6,35.2,2016Q2
3577,105,9,36.5,2016Q3
3577,105,12,35.65,2016Q4
3577,106,3,36.4,2017Q1
3577,106,6,38.1,2017Q2
3577,106,9,33.9,2017Q3
3577,106,12,31.85,2017Q4
3577,107,3,33.5,2018Q1
3577,107,6,41.75,2018Q2
3577,107,9,37.85,2018Q3
3577,107,12,33.05,2018Q4
3577,108,3,38.3,2019Q1
3577,108,6,36.5,2019Q2
3577,108,9,33.75,2019Q3
3577,108,12,34.1,2019Q4
3577,109,3,29.95,2020Q1
3577,109,6,30.15,2020Q2
3577,109,9,30.6,2020Q3
3577,109,12,29.4,2020Q4
3577,110,3,29.0,2021Q1
3577,110,6,38.95,2021Q2
3577,110,9,51.1,2021Q3
3577,110,12,58.2,2021Q4
3577,111,3,83.4,2022Q1
3577,111,6,75.0,2022Q2
3577,111,9,66.3,2022Q3
3577,111,12,84.5,2022Q4
3577,112,3,80.0,2023Q1
3577,112,6,74.3,2023Q2
3577,112,9,76.7,2023Q3
3577,112,12,81.3,2023Q4
3577,113,3,68.1,2024Q1
3577,113,6,51.0,2024Q2
3577,113,9,75.3,2024Q3
3577,113,12,62.7,2024Q4
3577,114,3,58.9,2025Q1
3580,105,3,10.75,2016Q1
3580,105,6,8.99,2016Q2
3580,105,9,21.0,2016Q3
3580,105,12,34.95,2016Q4
3580,106,3,26.9,2017Q1
3580,106,6,32.0,2017Q2
3580,106,9,34.0,2017Q3
3580,106,12,62.9,2017Q4
3580,107,3,60.0,2018Q1
3580,107,6,45.5,2018Q2
3580,107,9,30.3,2018Q3
3580,107,12,27.7,2018Q4
3580,108,3,37.1,2019Q1
3580,108,6,30.9,2019Q2
3580,108,9,26.55,2019Q3
3580,108,12,29.85,2019Q4
3580,109,3,19.75,2020Q1
3580,109,6,24.35,2020Q2
3580,109,9,30.45,2020Q3
3580,109,12,60.3,2020Q4
3580,110,3,63.7,2021Q1
3580,110,6,56.9,2021Q2
3580,110,9,48.1,2021Q3
3580,110,12,59.4,2021Q4
3580,111,3,71.8,2022Q1
3580,111,6,52.6,2022Q2
3580,111,9,65.0,2022Q3
3580,111,12,59.0,2022Q4
3580,112,3,60.0,2023Q1
3580,112,6,53.1,2023Q2
3580,112,9,50.9,2023Q3
3580,112,12,51.3,2023Q4
3580,113,3,51.8,2024Q1
3580,113,6,77.7,2024Q2
3580,113,9,104.0,2024Q3
3580,113,12,83.6,2024Q4
3580,114,3,65.8,2025Q1
3581,105,3,17.15,2016Q1
3581,105,6,16.0,2016Q2
3581,105,9,17.4,2016Q3
3581,105,12,16.1,2016Q4
3581,106,3,18.7,2017Q1
3581,106,6,22.55,2017Q2
3581,106,9,19.35,2017Q3
3581,106,12,23.75,2017Q4
3581,107,3,21.05,2018Q1
3581,107,6,23.2,2018Q2
3581,107,9,17.7,2018Q3
3581,107,12,15.0,2018Q4
3581,108,3,15.9,2019Q1
3581,108,6,14.5,2019Q2
3581,108,9,18.4,2019Q3
3581,108,12,17.5,2019Q4
3581,109,3,13.0,2020Q1
3581,109,6,15.15,2020Q2
3581,109,9,19.9,2020Q3
3581,109,12,21.75,2020Q4
3581,110,3,26.7,2021Q1
3581,110,6,23.85,2021Q2
3581,110,9,25.0,2021Q3
3581,110,12,27.5,2021Q4
3581,111,3,25.55,2022Q1
3581,111,6,21.55,2022Q2
3581,111,9,20.75,2022Q3
3581,111,12,21.9,2022Q4
3581,112,3,22.05,2023Q1
3581,112,6,24.45,2023Q2
3581,112,9,27.3,2023Q3
3581,112,12,25.7,2023Q4
3581,113,3,32.0,2024Q1
3581,113,6,44.5,2024Q2
3581,113,9,60.0,2024Q3
3581,113,12,49.2,2024Q4
3581,114,3,37.4,2025Q1
3587,105,3,76.2,2016Q1
3587,105,6,87.6,2016Q2
3587,105,9,80.2,2016Q3
3587,105,12,82.3,2016Q4
3587,106,3,112.0,2017Q1
3587,106,6,125.0,2017Q2
3587,106,9,97.0,2017Q3
3587,106,12,80.9,2017Q4
3587,107,3,77.2,2018Q1
3587,107,6,73.3,2018Q2
3587,107,9,58.0,2018Q3
3587,107,12,58.0,2018Q4
3587,108,3,76.4,2019Q1
3587,108,6,65.3,2019Q2
3587,108,9,67.1,2019Q3
3587,108,12,81.5,2019Q4
3587,109,3,55.3,2020Q1
3587,109,6,80.0,2020Q2
3587,109,9,83.1,2020Q3
3587,109,12,84.7,2020Q4
3587,110,3,115.0,2021Q1
3587,110,6,126.0,2021Q2
3587,110,9,145.0,2021Q3
3587,110,12,157.0,2021Q4
3587,111,3,144.5,2022Q1
3587,111,6,110.5,2022Q2
3587,111,9,141.5,2022Q3
3587,111,12,151.5,2022Q4
3587,112,3,187.5,2023Q1
3587,112,6,232.0,2023Q2
3587,112,9,263.5,2023Q3
3587,112,12,232.5,2023Q4
3587,113,3,268.0,2024Q1
3587,113,6,289.0,2024Q2
3587,113,9,269.5,2024Q3
3587,113,12,248.0,2024Q4
3587,114,3,165.0,2025Q1
3594,105,3,30.9,2016Q1
3594,105,6,29.7,2016Q2
3594,105,9,28.2,2016Q3
3594,105,12,23.1,2016Q4
3594,106,3,22.4,2017Q1
3594,106,6,21.8,2017Q2
3594,106,9,28.9,2017Q3
3594,106,12,26.55,2017Q4
3594,107,3,26.75,2018Q1
3594,107,6,27.9,2018Q2
3594,107,9,23.2,2018Q3
3594,107,12,20.0,2018Q4
3594,108,3,26.35,2019Q1
3594,108,6,23.45,2019Q2
3594,108,9,23.2,2019Q3
3594,108,12,22.95,2019Q4
3594,109,3,18.1,2020Q1
3594,109,6,22.85,2020Q2
3594,109,9,24.7,2020Q3
3594,109,12,26.4,2020Q4
3594,110,3,25.45,2021Q1
3594,110,6,25.4,2021Q2
3594,110,9,22.9,2021Q3
3594,110,12,22.2,2021Q4
3594,111,3,25.3,2022Q1
3594,111,6,25.3,2022Q2
3594,111,9,27.8,2022Q3
3594,111,12,27.05,2022Q4
3594,112,3,48.4,2023Q1
3594,112,6,55.3,2023Q2
3594,112,9,48.15,2023Q3
3594,112,12,47.7,2023Q4
3594,113,3,43.4,2024Q1
3594,113,6,43.75,2024Q2
3594,113,9,42.2,2024Q3
3594,113,12,53.6,2024Q4
3594,114,3,47.25,2025Q1
3609,105,3,12.5,2016Q1
3609,105,6,12.4,2016Q2
3609,105,9,16.0,2016Q3
3609,105,12,15.3,2016Q4
3609,106,3,16.45,2017Q1
3609,106,6,15.9,2017Q2
3609,106,9,15.5,2017Q3
3609,106,12,13.4,2017Q4
3609,107,3,13.6,2018Q1
3609,107,6,15.1,2018Q2
3609,107,9,17.6,2018Q3
3609,107,12,15.15,2018Q4
3609,108,3,15.4,2019Q1
3609,108,6,18.3,2019Q2
3609,108,9,16.45,2019Q3
3609,108,12,18.85,2019Q4
3609,109,3,17.75,2020Q1
3609,109,6,27.1,2020Q2
3609,109,9,31.9,2020Q3
3609,109,12,31.85,2020Q4
3609,110,3,34.2,2021Q1
3609,110,6,51.8,2021Q2
3609,110,9,55.2,2021Q3
3609,110,12,53.0,2021Q4
3609,111,3,54.6,2022Q1
3609,111,6,54.0,2022Q2
3609,111,9,46.45,2022Q3
3609,111,12,51.8,2022Q4
3609,112,3,43.8,2023Q1
3609,112,6,44.9,2023Q2
3609,112,9,44.15,2023Q3
3609,112,12,35.1,2023Q4
3609,113,3,28.25,2024Q1
3609,113,6,47.6,2024Q2
3609,113,9,38.35,2024Q3
3609,113,12,41.3,2024Q4
3609,114,3,45.75,2025Q1
3611,105,3,282.0,2016Q1
3611,105,6,259.0,2016Q2
3611,105,9,239.0,2016Q3
3611,105,12,243.5,2016Q4
3611,106,3,231.0,2017Q1
3611,106,6,220.0,2017Q2
3611,106,9,241.0,2017Q3
3611,106,12,229.0,2017Q4
3611,107,3,237.0,2018Q1
3611,107,6,223.0,2018Q2
3611,107,9,237.5,2018Q3
3611,107,12,197.0,2018Q4
3611,108,3,253.5,2019Q1
3611,108,6,280.0,2019Q2
3611,108,9,241.5,2019Q3
3611,108,12,244.0,2019Q4
3611,109,3,172.5,2020Q1
3611,109,6,188.5,2020Q2
3611,109,9,176.5,2020Q3
3611,109,12,195.0,2020Q4
3611,110,3,215.5,2021Q1
3611,110,6,224.0,2021Q2
3611,110,9,204.0,2021Q3
3611,110,12,200.5,2021Q4
3611,111,3,198.5,2022Q1
3611,111,6,176.5,2022Q2
3611,111,9,184.0,2022Q3
3611,111,12,192.5,2022Q4
3611,112,3,246.0,2023Q1
3611,112,6,249.5,2023Q2
3611,112,9,242.0,2023Q3
3611,112,12,241.5,2023Q4
3611,113,3,242.0,2024Q1
3611,113,6,231.0,2024Q2
3611,113,9,222.5,2024Q3
3611,113,12,199.0,2024Q4
3611,114,3,190.5,2025Q1
3615,105,3,19.2,2016Q1
3615,105,6,17.95,2016Q2
3615,105,9,20.0,2016Q3
3615,105,12,24.8,2016Q4
3615,106,3,28.0,2017Q1
3615,106,6,24.2,2017Q2
3615,106,9,27.45,2017Q3
3615,106,12,23.75,2017Q4
3615,107,3,21.2,2018Q1
3615,107,6,23.2,2018Q2
3615,107,9,17.9,2018Q3
3615,107,12,15.25,2018Q4
3615,108,3,16.15,2019Q1
3615,108,6,14.4,2019Q2
3615,108,9,14.3,2019Q3
3615,108,12,15.75,2019Q4
3615,109,3,11.35,2020Q1
3615,109,6,15.15,2020Q2
3615,109,9,18.3,2020Q3
3615,109,12,25.15,2020Q4
3615,110,3,27.65,2021Q1
3615,110,6,23.35,2021Q2
3615,110,9,21.45,2021Q3
3615,110,12,24.4,2021Q4
3615,111,3,21.3,2022Q1
3615,111,6,17.95,2022Q2
3615,111,9,16.15,2022Q3
3615,111,12,16.6,2022Q4
3615,112,3,17.4,2023Q1
3615,112,6,22.3,2023Q2
3615,112,9,24.9,2023Q3
3615,112,12,22.75,2023Q4
3615,113,3,25.75,2024Q1
3615,113,6,30.0,2024Q2
3615,113,9,30.75,2024Q3
3615,113,12,27.9,2024Q4
3615,114,3,22.0,2025Q1
3623,105,3,69.3,2016Q1
3623,105,6,60.5,2016Q2
3623,105,9,59.3,2016Q3
3623,105,12,53.4,2016Q4
3623,106,3,57.1,2017Q1
3623,106,6,51.7,2017Q2
3623,106,9,36.8,2017Q3
3623,106,12,41.45,2017Q4
3623,107,3,39.7,2018Q1
3623,107,6,34.85,2018Q2
3623,107,9,28.1,2018Q3
3623,107,12,23.2,2018Q4
3623,108,3,30.2,2019Q1
3623,108,6,27.2,2019Q2
3623,108,9,22.4,2019Q3
3623,108,12,21.5,2019Q4
3623,109,3,13.1,2020Q1
3623,109,6,15.5,2020Q2
3623,109,9,15.1,2020Q3
3623,109,12,15.7,2020Q4
3623,110,3,17.4,2021Q1
3623,110,6,15.1,2021Q2
3623,110,9,16.1,2021Q3
3623,110,12,20.1,2021Q4
3623,111,3,21.7,2022Q1
3623,111,6,15.15,2022Q2
3623,111,9,16.0,2022Q3
3623,111,12,15.4,2022Q4
3623,112,3,16.35,2023Q1
3623,112,6,18.2,2023Q2
3623,112,9,21.5,2023Q3
3623,112,12,32.2,2023Q4
3623,113,3,31.9,2024Q1
3623,113,6,29.6,2024Q2
3623,113,9,28.85,2024Q3
3623,113,12,22.9,2024Q4
3623,114,3,18.7,2025Q1
3624,105,3,25.05,2016Q1
3624,105,6,24.65,2016Q2
3624,105,9,22.95,2016Q3
3624,105,12,20.6,2016Q4
3624,106,3,20.3,2017Q1
3624,106,6,18.6,2017Q2
3624,106,9,21.4,2017Q3
3624,106,12,27.15,2017Q4
3624,107,3,36.05,2018Q1
3624,107,6,70.5,2018Q2
3624,107,9,36.85,2018Q3
3624,107,12,30.8,2018Q4
3624,108,3,31.0,2019Q1
3624,108,6,27.65,2019Q2
3624,108,9,28.05,2019Q3
3624,108,12,28.1,2019Q4
3624,109,3,19.5,2020Q1
3624,109,6,25.8,2020Q2
3624,109,9,24.65,2020Q3
3624,109,12,29.85,2020Q4
3624,110,3,29.6,2021Q1
3624,110,6,38.9,2021Q2
3624,110,9,37.8,2021Q3
3624,110,12,82.0,2021Q4
3624,111,3,92.0,2022Q1
3624,111,6,59.6,2022Q2
3624,111,9,40.8,2022Q3
3624,111,12,38.8,2022Q4
3624,112,3,69.8,2023Q1
3624,112,6,61.5,2023Q2
3624,112,9,53.5,2023Q3
3624,112,12,55.9,2023Q4
3624,113,3,49.45,2024Q1
3624,113,6,55.7,2024Q2
3624,113,9,52.5,2024Q3
3624,113,12,43.15,2024Q4
3624,114,3,33.0,2025Q1
3625,105,3,8.5,2016Q1
3625,105,6,10.75,2016Q2
3625,105,9,15.7,2016Q3
3625,105,12,25.0,2016Q4
3625,106,3,27.15,2017Q1
3625,106,6,33.4,2017Q2
3625,106,9,34.75,2017Q3
3625,106,12,30.9,2017Q4
3625,107,3,28.9,2018Q1
3625,107,6,29.85,2018Q2
3625,107,9,23.7,2018Q3
3625,107,12,23.4,2018Q4
3625,108,3,20.7,2019Q1
3625,108,6,19.8,2019Q2
3625,108,9,20.1,2019Q3
3625,108,12,23.4,2019Q4
3625,109,3,12.5,2020Q1
3625,109,6,14.9,2020Q2
3625,109,9,14.4,2020Q3
3625,109,12,17.95,2020Q4
3625,110,3,24.25,2021Q1
3625,110,6,25.2,2021Q2
3625,110,9,21.6,2021Q3
3625,110,12,25.95,2021Q4
3625,111,3,21.3,2022Q1
3625,111,6,17.2,2022Q2
3625,111,9,15.25,2022Q3
3625,111,12,12.2,2022Q4
3625,112,3,13.75,2023Q1
3625,112,6,15.8,2023Q2
3625,112,9,15.45,2023Q3
3625,112,12,15.6,2023Q4
3625,113,3,13.95,2024Q1
3625,113,6,12.4,2024Q2
3625,113,9,12.85,2024Q3
3625,113,12,18.0,2024Q4
3625,114,3,15.3,2025Q1
3628,105,3,49.6,2016Q1
3628,105,6,44.5,2016Q2
3628,105,9,43.0,2016Q3
3628,105,12,39.0,2016Q4
3628,106,3,44.4,2017Q1
3628,106,6,43.65,2017Q2
3628,106,9,40.8,2017Q3
3628,106,12,38.6,2017Q4
3628,107,3,40.05,2018Q1
3628,107,6,48.1,2018Q2
3628,107,9,39.5,2018Q3
3628,107,12,33.0,2018Q4
3628,108,3,35.8,2019Q1
3628,108,6,34.1,2019Q2
3628,108,9,36.85,2019Q3
3628,108,12,33.5,2019Q4
3628,109,3,25.0,2020Q1
3628,109,6,36.45,2020Q2
3628,109,9,36.5,2020Q3
3628,109,12,39.4,2020Q4
3628,110,3,37.0,2021Q1
3628,110,6,36.55,2021Q2
3628,110,9,34.85,2021Q3
3628,110,12,39.35,2021Q4
3628,111,3,57.9,2022Q1
3628,111,6,41.95,2022Q2
3628,111,9,37.7,2022Q3
3628,111,12,42.6,2022Q4
3628,112,3,48.95,2023Q1
3628,112,6,54.4,2023Q2
3628,112,9,41.35,2023Q3
3628,112,12,43.4,2023Q4
3628,113,3,47.6,2024Q1
3628,113,6,49.8,2024Q2
3628,113,9,42.95,2024Q3
3628,113,12,46.35,2024Q4
3628,114,3,42.0,2025Q1
3629,105,3,44.8,2016Q1
3629,105,6,43.8,2016Q2
3629,105,9,31.0,2016Q3
3629,105,12,24.55,2016Q4
3629,106,3,26.5,2017Q1
3629,106,6,19.5,2017Q2
3629,106,9,18.3,2017Q3
3629,106,12,16.5,2017Q4
3629,107,3,22.1,2018Q1
3629,107,6,28.9,2018Q2
3629,107,9,25.0,2018Q3
3629,107,12,18.8,2018Q4
3629,108,3,21.6,2019Q1
3629,108,6,19.8,2019Q2
3629,108,9,58.8,2019Q3
3629,108,12,63.0,2019Q4
3629,109,3,60.0,2020Q1
3629,109,6,61.5,2020Q2
3629,109,9,91.8,2020Q3
3629,109,12,66.9,2020Q4
3629,110,3,50.0,2021Q1
3629,110,6,55.0,2021Q2
3629,110,9,60.3,2021Q3
3629,110,12,54.8,2021Q4
3629,111,3,56.8,2022Q1
3629,111,6,47.95,2022Q2
3629,111,9,40.0,2022Q3
3629,112,3,48.75,2023Q1
3629,112,6,70.8,2023Q2
3629,112,9,31.9,2023Q3
3629,112,12,33.45,2023Q4
3629,113,3,25.65,2024Q1
3629,113,6,27.9,2024Q2
3629,113,9,27.5,2024Q3
3629,114,3,19.0,2025Q1
3630,105,3,15.35,2016Q1
3630,105,6,23.0,2016Q2
3630,105,9,20.25,2016Q3
3630,105,12,21.0,2016Q4
3630,106,3,45.9,2017Q1
3630,106,6,40.6,2017Q2
3630,106,9,47.15,2017Q3
3630,106,12,41.15,2017Q4
3630,107,3,41.1,2018Q1
3630,107,6,55.7,2018Q2
3630,107,9,69.7,2018Q3
3630,107,12,65.9,2018Q4
3630,108,3,106.5,2019Q1
3630,108,6,122.0,2019Q2
3630,108,9,106.5,2019Q3
3630,108,12,92.0,2019Q4
3630,109,3,44.2,2020Q1
3630,109,6,51.4,2020Q2
3630,109,9,40.3,2020Q3
3630,109,12,52.2,2020Q4
3630,110,3,57.2,2021Q1
3630,110,6,48.05,2021Q2
3630,110,9,39.35,2021Q3
3630,110,12,39.45,2021Q4
3630,111,3,33.9,2022Q1
3630,111,6,27.35,2022Q2
3630,111,9,26.9,2022Q3
3630,111,12,27.85,2022Q4
3630,112,3,29.65,2023Q1
3630,112,6,33.5,2023Q2
3630,112,9,37.6,2023Q3
3630,112,12,37.35,2023Q4
3630,113,3,31.15,2024Q1
3630,113,6,30.2,2024Q2
3630,113,9,27.5,2024Q3
3630,113,12,29.15,2024Q4
3630,114,3,22.6,2025Q1
3631,105,3,20.05,2016Q1
3631,105,6,17.55,2016Q2
3631,105,9,26.0,2016Q3
3631,105,12,23.6,2016Q4
3631,106,3,21.8,2017Q1
3631,106,6,24.05,2017Q2
3631,106,9,29.5,2017Q3
3631,106,12,29.2,2017Q4
3631,107,3,26.0,2018Q1
3631,107,6,26.45,2018Q2
3631,107,9,27.0,2018Q3
3631,107,12,27.0,2018Q4
3631,108,3,23.4,2019Q1
3631,108,6,24.35,2019Q2
3631,108,9,26.75,2019Q3
3631,108,12,53.0,2019Q4
3631,109,3,37.95,2020Q1
3631,109,6,43.85,2020Q2
3631,109,9,40.25,2020Q3
3631,109,12,47.85,2020Q4
3631,110,3,63.5,2021Q1
3631,110,6,51.0,2021Q2
3631,110,9,49.95,2021Q3
3631,110,12,48.35,2021Q4
3631,111,3,42.4,2022Q1
3631,111,6,37.9,2022Q2
3631,111,9,34.0,2022Q3
3631,111,12,40.6,2022Q4
3631,112,3,36.1,2023Q1
3631,112,6,31.05,2023Q2
3631,112,9,29.7,2023Q3
3631,112,12,35.25,2023Q4
3631,113,3,38.5,2024Q1
3631,113,6,41.9,2024Q2
3631,113,9,44.7,2024Q3
3631,113,12,35.25,2024Q4
3631,114,3,33.1,2025Q1
3632,105,3,27.05,2016Q1
3632,105,6,23.1,2016Q2
3632,105,9,20.05,2016Q3
3632,105,12,19.15,2016Q4
3632,106,3,17.8,2017Q1
3632,106,6,16.15,2017Q2
3632,106,9,16.0,2017Q3
3632,106,12,15.4,2017Q4
3632,107,3,16.3,2018Q1
3632,107,6,15.2,2018Q2
3632,107,9,13.2,2018Q3
3632,107,12,12.45,2018Q4
3632,108,3,12.4,2019Q1
3632,108,6,11.6,2019Q2
3632,108,9,12.7,2019Q3
3632,108,12,11.9,2019Q4
3632,109,3,7.51,2020Q1
3632,109,6,9.95,2020Q2
3632,109,9,8.5,2020Q3
3632,109,12,10.3,2020Q4
3632,110,3,9.79,2021Q1
3632,110,6,9.42,2021Q2
3632,110,9,8.26,2021Q3
3632,110,12,9.99,2021Q4
3632,111,3,9.3,2022Q1
3632,111,6,9.72,2022Q2
3632,111,9,9.8,2022Q3
3632,111,12,10.0,2022Q4
3632,112,3,12.25,2023Q1
3632,112,6,15.75,2023Q2
3632,112,9,14.0,2023Q3
3632,112,12,13.95,2023Q4
3632,113,3,13.65,2024Q1
3632,113,6,15.45,2024Q2
3632,113,9,14.1,2024Q3
3632,113,12,12.95,2024Q4
3632,114,3,12.65,2025Q1
3646,105,3,12.5,2016Q1
3646,105,6,15.6,2016Q2
3646,105,9,17.35,2016Q3
3646,105,12,24.9,2016Q4
3646,106,3,25.9,2017Q1
3646,106,6,23.7,2017Q2
3646,106,9,20.1,2017Q3
3646,106,12,17.4,2017Q4
3646,107,3,16.35,2018Q1
3646,107,6,20.65,2018Q2
3646,107,9,18.3,2018Q3
3646,107,12,17.25,2018Q4
3646,108,3,21.0,2019Q1
3646,108,6,18.0,2019Q2
3646,108,9,17.55,2019Q3
3646,108,12,17.05,2019Q4
3646,109,3,12.95,2020Q1
3646,109,6,17.05,2020Q2
3646,109,9,20.85,2020Q3
3646,109,12,21.25,2020Q4
3646,110,3,25.1,2021Q1
3646,110,6,27.0,2021Q2
3646,110,9,27.7,2021Q3
3646,110,12,28.75,2021Q4
3646,111,3,27.0,2022Q1
3646,111,6,25.85,2022Q2
3646,111,9,22.35,2022Q3
3646,111,12,23.3,2022Q4
3646,112,3,27.55,2023Q1
3646,112,6,29.0,2023Q2
3646,112,9,28.05,2023Q3
3646,112,12,28.45,2023Q4
3646,113,3,30.65,2024Q1
3646,113,6,30.15,2024Q2
3646,113,9,30.25,2024Q3
3646,113,12,29.1,2024Q4
3646,114,3,29.8,2025Q1
3663,105,3,15.7,2016Q1
3663,105,6,14.95,2016Q2
3663,105,9,19.3,2016Q3
3663,105,12,18.55,2016Q4
3663,106,3,18.1,2017Q1
3663,106,6,16.25,2017Q2
3663,106,9,15.7,2017Q3
3663,106,12,16.2,2017Q4
3663,107,3,23.9,2018Q1
3663,107,6,20.4,2018Q2
3663,107,9,19.35,2018Q3
3663,107,12,17.75,2018Q4
3663,108,3,17.25,2019Q1
3663,108,6,17.5,2019Q2
3663,108,9,19.0,2019Q3
3663,108,12,22.2,2019Q4
3663,109,3,15.75,2020Q1
3663,109,6,19.05,2020Q2
3663,109,9,18.25,2020Q3
3663,109,12,22.85,2020Q4
3663,110,3,22.55,2021Q1
3663,110,6,24.95,2021Q2
3663,110,9,46.0,2021Q3
3663,110,12,34.25,2021Q4
3663,111,3,32.15,2022Q1
3663,111,6,30.35,2022Q2
3663,111,9,25.5,2022Q3
3663,111,12,28.45,2022Q4
3663,112,3,30.6,2023Q1
3663,112,6,31.65,2023Q2
3663,112,9,35.6,2023Q3
3663,112,12,35.55,2023Q4
3663,113,3,46.3,2024Q1
3663,113,6,57.4,2024Q2
3663,113,9,93.2,2024Q3
3663,113,12,70.3,2024Q4
3663,114,3,52.3,2025Q1
3664,105,3,14.15,2016Q1
3664,105,6,15.6,2016Q2
3664,105,9,16.35,2016Q3
3664,105,12,16.05,2016Q4
3664,106,3,15.8,2017Q1
3664,106,6,16.85,2017Q2
3664,106,9,18.4,2017Q3
3664,106,12,21.3,2017Q4
3664,107,3,18.35,2018Q1
3664,107,6,17.8,2018Q2
3664,107,9,10.65,2018Q3
3664,107,12,9.73,2018Q4
3664,108,3,14.15,2019Q1
3664,108,6,11.0,2019Q2
3664,108,9,12.2,2019Q3
3664,108,12,12.85,2019Q4
3664,109,3,9.43,2020Q1
3664,109,6,12.5,2020Q2
3664,109,9,12.55,2020Q3
3664,109,12,14.0,2020Q4
3664,110,3,12.5,2021Q1
3664,110,6,10.1,2021Q2
3664,110,9,8.57,2021Q3
3664,110,12,9.19,2021Q4
3664,111,3,8.71,2022Q1
3664,111,6,8.71,2022Q2
3664,111,9,12.35,2022Q3
3664,111,12,11.85,2022Q4
3664,112,3,22.85,2023Q1
3664,112,6,35.0,2023Q2
3664,112,9,26.2,2023Q3
3664,112,12,24.1,2023Q4
3664,113,3,27.6,2024Q1
3664,113,6,28.65,2024Q2
3664,113,9,24.5,2024Q3
3664,113,12,25.45,2024Q4
3664,114,3,22.95,2025Q1
3666,105,3,31.95,2016Q1
3666,105,6,23.2,2016Q2
3666,105,9,30.45,2016Q3
3666,105,12,23.35,2016Q4
3666,106,3,24.0,2017Q1
3666,106,6,22.75,2017Q2
3666,106,9,26.7,2017Q3
3666,106,12,25.75,2017Q4
3666,107,3,24.05,2018Q1
3666,107,6,21.95,2018Q2
3666,107,9,16.3,2018Q3
3666,107,12,15.55,2018Q4
3666,108,3,15.3,2019Q1
3666,108,6,15.2,2019Q2
3666,108,9,18.95,2019Q3
3666,108,12,18.5,2019Q4
3666,109,3,12.15,2020Q1
3666,109,6,16.35,2020Q2
3666,109,9,29.0,2020Q3
3666,109,12,79.1,2020Q4
3666,110,3,67.2,2021Q1
3666,110,6,39.05,2021Q2
3666,110,9,29.15,2021Q3
3666,110,12,34.6,2021Q4
3666,111,3,28.0,2022Q1
3666,111,6,27.4,2022Q2
3666,111,9,19.0,2022Q3
3666,111,12,19.4,2022Q4
3666,112,3,23.75,2023Q1
3666,112,6,22.5,2023Q2
3666,112,9,26.25,2023Q3
3666,112,12,26.15,2023Q4
3666,113,3,27.05,2024Q1
3666,113,6,39.85,2024Q2
3666,113,9,31.65,2024Q3
3666,113,12,30.45,2024Q4
3666,114,3,33.0,2025Q1
3672,105,3,33.9,2016Q1
3672,105,6,33.1,2016Q2
3672,105,9,33.4,2016Q3
3672,105,12,29.3,2016Q4
3672,106,3,34.2,2017Q1
3672,106,6,32.2,2017Q2
3672,106,9,25.2,2017Q3
3672,106,12,19.0,2017Q4
3672,107,3,23.85,2018Q1
3672,107,6,23.2,2018Q2
3672,107,9,17.5,2018Q3
3672,107,12,15.6,2018Q4
3672,108,3,17.8,2019Q1
3672,108,6,17.45,2019Q2
3672,108,9,14.7,2019Q3
3672,108,12,15.65,2019Q4
3672,109,3,9.68,2020Q1
3672,109,6,13.05,2020Q2
3672,109,9,18.9,2020Q3
3672,109,12,23.15,2020Q4
3672,110,3,18.15,2021Q1
3672,110,6,15.8,2021Q2
3672,110,9,17.0,2021Q3
3672,110,12,44.45,2021Q4
3672,111,3,35.5,2022Q1
3672,111,6,36.05,2022Q2
3672,111,9,27.5,2022Q3
3672,111,12,26.7,2022Q4
3672,112,3,27.0,2023Q1
